School Code,School Name,School Address,City,Zip,State
310655,Kearny High School,336 DEVON ST,KEARNY,07032,NJ
310667,Kinnelon High School,121 KINNELON ROAD,KINNELON,07405,NJ
310680,Lawrenceville School,,,,NJ
310690,Leonia High School,100 Chrisite Heights Street,Leonia,07605,NJ
310692,Lindenwold High School,801 Egg Harbor Road,Lindenwold,08021,NJ
310695,Linden High School,121 W ST GEORGE AVE,LINDEN,07036,NJ
310698,Mainland Regional High School,1301 OAK AVENUE,LINWOOD,08221,NJ
310700,Passaic Valley High School,170 EAST MAIN STREET,LITTLE FALLS,07424,NJ
310704,Rae Kushner Yeshiva High School,,,,NJ
310705,Livingston High School,30 ROBERT HARP DRIVE,LIVINGSTON,07039,NJ
310730,Lyndhurst High School,400 Weart Avenue,LYNDHURST,07071,NJ
310745,Manasquan High School,167 BROAD STREET,MANASQUAN,08736,NJ
310750,Columbia High School,17 PARKER AVE,MAPLEWOOD,07040,NJ
310752,Marlboro High School,95 NORTH MAIN STREET,MARLBORO,07746,NJ
310753,Bridgewater-Raritan Regional High School,600 GARRETSON ROAD,BRIDGEWATER,08807,NJ
310759,Absegami High School,201 S  WRANGLEBORO ROAD,GALLOWAY,08205,NJ
310765,West Morris Mendham High School,65 EAST MAIN STREET,MENDHAM,07945,NJ
310770,Bishop Eustace Preparatory School,,,,NJ
310780,Atlantic County Institute of Technology,5080 ATLANTIC AVENUE,MAYS LANDING,08330,NJ
310782,Cedar Creek High School,1701 New York Ave.,EGG HARBOR CITY,08215,NJ
310790,Saint Joseph High School,,,,NJ
310791,Middletown High School South,900 NUT SWAMP ROAD,MIDDLETOWN,07748,NJ
310793,Middletown High School North,63 TINDALL ROAD,MIDDLETOWN,07748,NJ
310795,Millburn High School,462 MILLBURN AVE,MILLBURN,07041,NJ
310802,South Brunswick High School,750 RIDGE ROAD,MONMOUTH JUNCTION,08852,NJ
310820,Montclair High School,100 CHESTNUT ST,MONTCLAIR,07042,NJ
310825,Moorestown High School,350 BRIDGEBORO ROAD,MOORESTOWN,08057,NJ
310830,Moorestown Friends School,,,,NJ
310855,Mountain Lakes High School,96 Powerville Rd.,Mountain Lakes,07046,NJ
310895,East Side High School,238 VAN BUREN ST,NEWARK,07105,NJ
310998,Piscataway Township High School,100 BEHMER ROAD,PISCATAWAY,08854,NJ
310999,New Providence High School,35 PIONEER DR,NEW PROVIDENCE,07974,NJ
311002,Kittatinny Regional High School,77 HALSEY ROAD,NEWTON,07860,NJ
311012,High Tech High School,2000 85TH STREET,N BERGEN,07047,NJ
311019,North Brunswick Township High School,98 RAIDER ROAD,NORTH BRUNSWICK,08902,NJ
311020,North Plainfield High School,34 WILSON AVE,N PLAINFIELD,07060,NJ
311025,Mount Saint Mary Academy,,,,NJ
311035,Nutley High School,300 FRANKLIN AVE,NUTLEY,07110,NJ
311041,Indian Hills High School,97 YAWPO AVE,OAKLAND,07436,NJ
311043,Jefferson Township High School,1010 WELDON RD   RD2,OAK RIDGE,07438,NJ
311045,Ocean City High School,501 ATLANTIC AVENUE,OCEAN CITY,08226,NJ
311051,Northern Valley Regional High School at Old Tappan,CENTRAL AVE,OLD TAPPAN,07675,NJ
311052,Old Bridge High School,4209 ROUTE 516,MATAWAN,07747,NJ
311053,Bergen Catholic High School,,,,NJ
311060,Orange High School,,,,NJ
311069,Frisch School,,,,NJ
311075,Park Ridge High School,2 PARK AVE,PARK RIDGE,07656,NJ
311078,Parsippany High School,309 Baldwin Rd,Parsippany,07054,NJ
311079,Parsippany Hills High School,20 Rita Drive,Morris Plains,07950,NJ
311085,Passaic High School,170 Paulison Ave.,Passaic,07055,NJ
311102,International High School,200 Grand Street,PATERSON,07501,NJ
311108,Bais Yaakov Machon Ora,,,,NJ
311165,Hopewell Valley Central High School,259 PENNINGTON TITUSVILLE RD,PENNINGTON,08534,NJ
311212,Timothy Christian School,,,,NJ
311231,Watchung Hills Regional High School,108 STIRLING RD,WARREN,07059,NJ
311232,W Windsor-Plainsboro Hs-North,90 GROVERS MILL ROAD,PLAINSBORO,08536,NJ
311242,Point Pleasant Borough High School,LAURA HERBERT DR,POINT PLEASANT,08742,NJ
311245,Point Pleasant Beach High School,700 Trenton Avenue,Point Pleasant Beach,08742,NJ
311255,Princeton High School,151 MOORE STREET,PRINCETON,08540,NJ
311260,Hun School-Princeton,,,,NJ
311265,Princeton Day School,,,,NJ
311277,W Windsor-Plainsboro Hs-South,346 CLARKSVILLE ROAD,West Windsor,08550,NJ
311290,Ramsey High School,256 E  MAIN STREET,RAMSEY,07446,NJ
311300,Red Bank Regional High School,101 RIDGE ROAD,LITTLE SILVER,07739,NJ
311302,Saint Augustine Preparatory School,,,,NJ
311310,Ridgewood High School,627 EAST RIDGEWOOD AVE,RIDGEWOOD,07451,NJ
311320,Morris Hills High School,520 WEST MAIN STREET,ROCKAWAY,07866,NJ
311321,Morris Knolls High School,50 KNOLL DRIVE,DENVILLE,07834,NJ
311330,Roselle Park High School,185 W WEBSTER AVE,ROSELLE PARK,07204,NJ
311336,Ranney School,,,,NJ
311360,Scotch Plains-Fanwood High School,667 WESTFIELD ROAD,SCOTCH PLAINS,07076,NJ
311366,Camden County Technical School,343 Berlin Cross Keys Road,Sicklerville,08081,NJ
311381,Union County Academy For Information Technology,1776 RARITAN ROAD,SCOTCH PLAINS,07076,NJ
311390,Seton Hall Preparatory School,,,,NJ
311410,Jonathan Dayton High School,139 Mountain Ave.,Springfield,07081,NJ
311415,Roxbury High School,ONE BRYANT DRIVE,SUCCASUNNA,07876,NJ
311420,Summit High School,125 KENT PLACE BLVD,SUMMIT,07901,NJ
311425,Kent Place School,,,,NJ
311430,Oak Knoll School of the Holy Child,,,,NJ
311440,High Point Regional High School,299 PIDGEON HILL ROAD,SUSSEX,07461,NJ
311484,Nottingham High School - North,1055 KLOCKNER ROAD,HAMILTON,08619,NJ
311550,Verona High School,151 FAIRVIEW AVE,VERONA,07044,NJ
311552,Vernon Township High School,1832 ROUTE 565,VERNON,07462,NJ
311569,Warren County Technical School,1500 ROUTE 57,WASHINGTON,07882,NJ
311570,Warren Hills Regional High School,41 JACKSON VALLEY ROAD,WASHINGTON,07882,NJ
311572,De Paul Catholic High School,,,,NJ
311573,Wayne Valley High School,551 VALLEY ROAD,WAYNE,07470,NJ
311574,Wayne Hills High School,272 BERDAN AVENUE,WAYNE,07470,NJ
311576,Essex County Vocational Tech High School West Caldwell Tech,620 PASSAIC AVE,WEST CALDWELL,07006,NJ
311579,West Essex Senior High School,65 WEST GREENBROOK RD,NORTH CALDWELL,07006,NJ
311581,Egg Harbor Township High School,24 HIGH SCHOOL DRIVE,EGG HARBOR TOWNSHIP,08234,NJ
311614,Whippany Park High School,165 WHIPPANY ROAD,WHIPPANY,07981,NJ
311625,Woodbridge High School,25 SAMUEL LUPO PLACE,WOODBRIDGE,07095,NJ
311635,Woodbury Junior-Senior High School,25 N. Broad Street,Woodbury,08096,NJ
311638,West Deptford High School,1600 OLD CROWN POINT RD,WEST DEPTFORD,08093,NJ
311640,Wood-Ridge High School,258 HACKENSACK ST,WOOD  RIDGE,07075,NJ
320003,Albuquerque Academy,,,,NM
320119,Atrisco Heritage Academy High School,10800 DENNIS CHAVEZ BLVD SW,ALBUQUERQUE,87121,NM
320132,Corrales International School,5500 Wilshire Ave,ALBUQUERQUE,87113,NM
320150,IDEAL-NM,,,,NM
320370,Las Cruces High School,1750 EL PASEO RD,LAS CRUCES,88001,NM
320372,Mayfield High School,1955 NORTH VALLEY DR,LAS CRUCES,88001,NM
320373,Onate High School,5700 MESA GRANDE DR,LAS CRUCES,88001,NM
320383,Centennial High School,1950 S SONOMA RANCH BLVD,LAS CRUCES,88011,NM
320410,Los Lunas High School,1776 EMILIO LOPEZ RD,LOS LUNAS,87031,NM
320537,Rio Rancho Cyber Academy,1330 JACKIE RD SE,RIO RANCHO,87124,NM
320630,Santa Fe High School,2100 YUCCA RD,SANTA FE,87505,NM
320648,Shiprock High School,HWY 64,SHIPROCK,87420,NM
320675,Taos High School,134 CERVANTES,TAOS,87571,NM
330024,Young Women's Leadership School of the Bronx,1865 MORRIS AVE,BRONX,10453,NY
330035,Albany Academies,,,,NY
330050,Christian Brothers Academy,,,,NY
330062,Albany Leadership Charter High School for Girls,19 HACKETT BLVD,ALBANY,12208,NY
330155,Amityville Memorial High School,250 MERRICK RD,AMITYVILLE,11701,NY
330210,Ardsley High School,300 FARM RD,ARDSLEY,10502,NY
330225,Byram Hills High School,12 TRIPP LN,ARMONK,10504,NY
330300,Charles W Baker High School,29 E ONEIDA ST,BALDWINSVILLE,13027,NY
330305,Ballston Spa High School,220 BALLSTON AVE,BALLSTON SPA,12020,NY
330320,Batavia High School,260 STATE ST,BATAVIA,14020,NY
330355,Bayside High School,32-24 CORP KENNEDY ST,BAYSIDE,11361,NY
330383,John F Kennedy High School,3000 BELLMORE AVE,BELLMORE,11710,NY
330385,Wellington C Mepham High School,2401 CAMP AVE,BELLMORE,11710,NY
330420,Bethpage High School,10 CHERRY AVE,BETHPAGE,11714,NY
330463,Young Womens Leadership School Of Brooklyn,325 BUSHWICK AVE,BROOKLYN,11206,NY
330472,Bronx Envision Academy,1619 BOSTON RD,BRONX,10460,NY
330488,Sunset Park High School,153 35TH ST,BROOKLYN,11232,NY
330489,Uncommon Charter High School,,,,NY
330491,Morris Academy For Collaborative Studies,1110 BOSTON RD,BRONX,10456,NY
330500,Brewster High School,50 FOGGINTOWN RD,BREWSTER,10509,NY
330503,Millennium Art Academy,1980 LAFAYETTE AVE,BRONX,10473,NY
330505,Briarcliff High School,444 PLEASANTVILLE RD,BRIARCLIFF MANOR,10510,NY
330516,Wings Academy,1122 E 180TH ST,BRONX,10460,NY
330525,Brockport High School,40 ALLEN ST,BROCKPORT,14420,NY
330550,Abraham Lincoln High School,2800 OCEAN PKWY,BROOKLYN,11235,NY
330551,Acorn Community High School,561 GRAND AVE,BROOKLYN,11238,NY
330584,Belmont Preparatory High School,500 E FORDHAM RD,BRONX,10458,NY
330591,Fordham High School Of Arts,500 E FORDHAM RD,BRONX,10458,NY
330595,Boys and Girls High School,1700 FULTON ST,BROOKLYN,11213,NY
330628,Brooklyn High School for Science and the Environment,883 CLASSON AVE,BROOKLYN,11225,NY
330630,Brooklyn Technical High School,29 FT GREENE PL,BROOKLYN,11217,NY
330634,Brooklyn Studio Secondary School,8310 21ST AVE,BROOKLYN,11214,NY
330642,All City Leadership Secondary School,321 PALMETTO ST,BROOKLYN,11237,NY
330643,Bedford Academy High School,1119 BEDFORD AVE,BROOKLYN,11217,NY
330649,In-Tech Academy Middle High School 368,2975 TIBBETTS AVE,BRONX,10463,NY
330655,Clara Barton High School,901 CLASSON AVE,BROOKLYN,11225,NY
330676,Collegiate Institute For Math And Science,925 ASTOR AVE,BRONX,10469,NY
330678,East New York Family Academy,2057 LINDEN BLVD,BROOKLYN,11207,NY
330686,Edward R Murrow High School,1600 AVE L,BROOKLYN,11230,NY
330720,George Westinghouse High School,105 TECH PL,BROOKLYN,11201,NY
330730,Multicultural High School,999 JAMAICA AVE-RM 436,BROOKLYN,11208,NY
330735,Grover Cleveland High School,21-27 HIMROD ST,RIDGEWOOD,11385,NY
330736,"High School for Enterprise, Business and Technology",850 GRAND ST,BROOKLYN,11211,NY
330737,East Williamsburg Scholars Academy,850 GRAND ST,BROOKLYN,11211,NY
330743,High School of Telecommunication Arts and Technology,350 67TH ST,BROOKLYN,11220,NY
330746,John Dewey High School,50 AVE X,BROOKLYN,11223,NY
330749,High School for Global Citizenship,883 CLASSON AVE,BROOKLYN,11225,NY
330759,Medgar Evers College Preparatory School,1186 CARROLL ST,BROOKLYN,11225,NY
330763,Bronx Engineering and Technology Academy,99 TERRACE VIEW AVE,BRONX,10458,NY
330772,Yeshiva Tiferes Yisroel,,,,NY
330778,Nazareth Regional High School,,,,NY
330795,Poly PrepCountry Day School,,,,NY
330801,Progress Hs-Prof Careers,850 GRAND ST,BROOKLYN,11211,NY
330814,Jane Dapkus School,,,,NY
330821,Bronx Center for Science and Mathematics,1363 FULTON AVE,BRONX,10456,NY
330839,DreamYard Preparatory School,240 E 172ND ST,BRONX,10457,NY
330844,International Community High School,345 BROOK AVE,BRONX,10454,NY
330857,Secondary School For Journalism,237 7TH AVE,BROOKLYN,11215,NY
330878,Science Skills Center High School as Water's Edge,49 FLATBUSH AVE EXT,BROOKLYN,11201,NY
330900,Teacher's Preparatory School,226 BRISTOL ST,BROOKLYN,11212,NY
330903,William E Grady Vocational-Technical High School,25 BRIGHTON 4TH RD,BROOKLYN,11235,NY
330904,Williamsburg Charter High School,198 VARET ST,BROOKLYN,11206,NY
330905,Gotham Collaborative High School,1980 LAFAYETTE AVE,BRONX,10473,NY
330909,School for Human Rights,600 KINGSTON AVE,BROOKLYN,11203,NY
330925,Yeshivah of Flatbush,,,,NY
330957,It Takes a Village Academy,5800 TILDEN AVE,BROOKLYN,11203,NY
330974,Rachel Carson Hs-Coastal Study,521 WEST AVE,BROOKLYN,11224,NY
330978,Hyde Leadership Charter School,730 BRYANT AVE,BRONX,10474,NY
330993,Brownsville Academy High School,1150 E NEW YORK AVE,BROOKLYN,11212,NY
331000,Canisius High School,,,,NY
331028,Kappa International High School,500 E FORDHAM RD,BRONX,10458,NY
331034,Urban Action Academy,1600 ROCKAWAY PKWY,BROOKLYN,11236,NY
331036,"New York City Charter School for Architecture, Engineering, and Construction Industries",838 BROOK AVE,BRONX,10454,NY
331048,Aspirations Diploma Plus High School,1495 HERKIMER ST,BROOKLYN,11233,NY
331075,Nardin Academy High School,,,,NY
331078,Brooklyn Academy Global Finance,125 STUYVESANT AVE,BROOKLYN,11221,NY
331079,Millennium Brooklyn High School,237 7TH AVE,BROOKLYN,11215,NY
331087,Tapestry Charter High School,65 GREAT ARROW AVE,BUFFALO,14216,NY
331119,Bronx Compass High School,1980 LAFAYETTE AVE,BRONX,10473,NY
331126,Kingsborough Early College School,2630 BENSON AVE,BROOKLYN,11214,NY
331134,Laboratory School of Finance and Technology Middle School/High School 223,360 E 145TH ST,BRONX,10454,NY
331136,Bronx River High School,3000 E TREMONT AVE,BRONX,10461,NY
331140,Burnt Hills-Ballston Lake High School,88 LAKEHILL RD,BURNT HILLS,12027,NY
331143,Bronx Academy For Software Engineering,2474 CROTONA AVE,BRONX,10458,NY
331159,Uncommon Preparatory Charter High School,,,,NY
331160,Democracy Prep Harlem Charter High School,207 W 133RD ST,NEW YORK,10030,NY
331182,MDQ Academy,,,,NY
331186,Rochester Prep High School,,,,NY
331188,Epic High School North,,,,NY
331250,Carthage Central High School,36500 NYS RT 26,CARTHAGE,13619,NY
331281,Centereach High School,14 43RD ST,CENTEREACH,11720,NY
331283,Newfield High School,145 MARSHALL DR,SELDEN,11784,NY
331290,Central Islip High School,85 WHEELER RD,CENTRAL ISLIP,11722,NY
331437,Cold Spring Harbor Junior-Senior High School,82 TURKEY LN,COLD SPRING HARBOR,11724,NY
331453,Commack High School,1 SCHOLAR LN,COMMACK,11725,NY
331475,Copenhagen Central School,3020 MECHANIC ST,COPENHAGEN,13626,NY
331515,New York Military Academy,,,,NY
331540,Coxsackie Athens High School,24 SUNSET BLVD,COXSACKIE,12051,NY
331575,Dansville High School,282 MAIN ST,DANSVILLE,14437,NY
331627,Half Hollow Hills High School W,375 WOLF HILL RD,DIX HILLS,11746,NY
331630,Dobbs Ferry High School,505 BROADWAY,DOBBS FERRY,10522,NY
331634,Greenburgh Academy School,108 SHONNARD PL,YONKERS,10701,NY
331685,East Aurora High School,1003 CENTER ST,EAST AURORA,14052,NY
331705,East Islip High School,1 REDMEN ST,ISLIP TERRACE,11752,NY
331740,Ward Melville High School,380 OLD TOWN RD,EAST SETAUKET,11733,NY
331748,Bishop Grimes Junior-Senior High School,,,,NY
331850,Union Endicott High School,1200 E MAIN ST,ENDICOTT,13760,NY
331880,Farmingdale High School,150 LINCOLN ST,FARMINGDALE,11735,NY
331885,Hebrew Academy of the Five Towns and Rockaway,,,,NY
331894,Torah Academy for Girls High School,,,,NY
331917,Veritas Academy,35-01 UNION ST,FLUSHING,11354,NY
331921,World Journalism Preparatory School,34-65 192ND ST,FLUSHING,11358,NY
331926,Francis Lewis High School,58-20 UTOPIA PKY,FRESH MEADOWS,11365,NY
331927,Holy Cross High School,,,,NY
331929,John Bowne High School,63-25 MAIN ST,FLUSHING,11367,NY
331934,Townsend Harris High School,149-11 MELBOURNE AVE,FLUSHING,11367,NY
331936,Queens High School Teaching Liberal Arts Sciences,74-20 COMMONWEALTH BLVD,BELLEROSE,11426,NY
331939,East West School of International Studies,46-21 COLDEN ST,FLUSHING,11355,NY
331950,Forestville Middle High School,4 ACADEMY ST,FORESTVILLE,14062,NY
331952,Queens Metropolitan High School,91-30 METROPOLITAN AVE,REGO PARK,11374,NY
331975,Frankfort-Schuyler Junior Senior High School,605 PALMER ST,FRANKFORT,13340,NY
331986,Valley Stream North High School,750 HERMAN AVE,FRANKLIN SQUARE,11010,NY
332055,Geneseo Central School,4050 AVON RD,GENESEO,14454,NY
332060,Geneva High School,101 CARTER RD,GENEVA,14456,NY
332170,Jl Miller-Great Neck North High School,35 POLO RD,GREAT NECK,11023,NY
332176,North Shore Hebrew Academy High School,,,,NY
332225,Frontier Senior High School,S 4432 BAY VIEW RD,HAMBURG,14075,NY
332230,Hamburg High School,4111 LEGION DR,HAMBURG,14075,NY
332255,Hampton Bays High School,88 ARGONNE RD,HAMPTON BAYS,11946,NY
332295,Hastings High School,1 MT HOPE BLVD,HASTINGS ON HUDSON,10706,NY
332321,Crescent School,,,,NY
332330,Sacred Heart Academy,,,,NY
332362,Stella K Abraham High School for Girls,,,,NY
332405,Holland Central School,103 CANADA ST,HOLLAND,14080,NY
332421,Cambria Heights Academy,188-04 91ST AVE,HOLLIS,11423,NY
332435,Honeoye Falls-Lima High School,83 EAST ST,HONEOYE FALLS,14472,NY
332489,Elwood-John Glenn High School,478 ELWOOD RD,ELWOOD,11731,NY
332493,Half Hollow Hills High School East,50 VANDERBILT PKY,DIX HILLS,11746,NY
332495,Walt Whitman High School,301 W HILLS RD,HUNTINGTON STATION,11746,NY
332500,Franklin D Roosevelt High School,156 S CROSS RD,HYDE PARK,12538,NY
332543,Archbishop Molloy High School,,,,NY
332556,Hillside Arts and Letters Academy,167-01 GOTHIC DR,JAMAICA,11432,NY
332585,Thomas Edison Career and Technical High School,165-65 84TH AVE,JAMAICA,11432,NY
332645,John Jay High School,60 N SALEM RD,CROSS RIVER,10518,NY
332650,John F Kennedy Catholic High School,,,,NY
332670,Kenmore West High School,33 HIGHLAND PKY,BUFFALO,14223,NY
332725,La Fargeville Central School,20414 SUNRISE AVE,LA FARGEVILLE,13656,NY
332765,Lancaster High School,1 FORTON DR,LANCASTER,14086,NY
332770,Saint Mary's High School,,,,NY
332780,Lawrence High School,2 REILLY RD,CEDARHURST,11516,NY
332785,New Lebanon Junior Senior High School,14665 RT 22,NEW LEBANON,12125,NY
332798,Division Avenue High School,120 DIVISION AVE,LEVITTOWN,11756,NY
332825,Lindenhurst Senior High School,300 CHARLES ST,LINDENHURST,11757,NY
332850,Liverpool High School,4338 WETZEL RD,LIVERPOOL,13090,NY
332882,Locust Valley High School,99 HORSE HOLLOW RD,LOCUST VALLEY,11560,NY
332891,Renaissance Charter School,35-59 81ST ST,JACKSON HEIGHTS,11372,NY
332904,Information Technology High School,21-16 44TH RD,LONG ISLAND CITY,11101,NY
332906,Academy for Careers in Television and Film,1-50 51ST AVE,LONG ISLAND CITY,11101,NY
332909,Pan American International High School,45-10 94TH ST,ELMHURST,11373,NY
332915,William C Bryant High School,48-10 31ST AVE,LONG ISLAND CITY,11103,NY
332958,Ruben A Cirillo High School,3195 WIEDRICK RD,WALWORTH,14568,NY
332975,Mahopac High School,421 BALDWIN PL RD,MAHOPAC,10541,NY
333000,Rye Neck High School,300 HORNIDGE RD,MAMARONECK,10543,NY
333015,Saint Mary's High School,,,,NY
333022,Manhattan High School for Girls,,,,NY
333060,Massapequa High School,4925 MERRICK RD,MASSAPEQUA,11758,NY
333093,Patchogue-Medford High School,181 BUFFALO AVE,MEDFORD,11763,NY
333124,Christ The King High School,,,,NY
333200,Monticello High School,39 BREAKEY AVE,MONTICELLO,12701,NY
333245,Fox Lane High School,S BEDFORD RD,BEDFORD,10506,NY
333252,Mount Sinai High School,110 N COUNTRY RD,MOUNT SINAI,11766,NY
333310,Newburgh Free Acad-Main Campus,201 FULLERTON AVE,NEWBURGH,12550,NY
333325,Clarkstown North High School,151 CONGERS RD,NEW CITY,10956,NY
333345,New Hartford Senior High School,33 OXFORD RD,NEW HARTFORD,13413,NY
333365,Iona Preparatory School,,,,NY
333368,New Rochelle High School 2,265 CLOVE RD,NEW ROCHELLE,10801,NY
